;city_code;product;product_type;year;destinated_area
1720;9bd4f108a319de42;Palm oil;permanent;2019-01-01;0.0
1721;51db62cb09adc2e8;Cassava;temporary;2019-01-01;600.0
1722;a18af8fbae254d86;Sorghum;temporary;2019-01-01;0.0
1723;d6ffd6d7dfe22d57;Others;permanent;2019-01-01;672.0
1724;8ef25b4985bc557a;Sorghum;temporary;2019-01-01;0.0
1725;fae378a53734da72;Livestock;pasture;2019-01-01;112928.2967
1726;13804a196311e1ba;Beans;temporary;2019-01-01;150.0
1727;74d75dde6dc4a5ec;Others;temporary;2019-01-01;227.0
1728;f8e70145d73bd728;Others;permanent;2019-01-01;373.0
1729;fda49275fbf5caf6;Livestock;pasture;2019-01-01;114814.3435
1730;782568ced6ad8838;Others;permanent;2019-01-01;33.0
1731;ad622472210b0b57;Palm oil;permanent;2019-01-01;0.0
1732;11645a57d3a1d507;Beans;temporary;2019-01-01;400.0
1733;c129d0cd5f1afd51;Cocoa;permanent;2019-01-01;1125.0
1734;fa005e1ffef6032a;Rice;temporary;2019-01-01;62.00526315789473
1735;1096f26c5a236d0b;Beans;temporary;2019-01-01;20.0
1736;505ceb6546aa8435;Soy;temporary;2019-01-01;0.0
1737;fae378a53734da72;Sorghum;temporary;2019-01-01;0.0
1738;ad622472210b0b57;Others;temporary;2019-01-01;240.0
1739;a18af8fbae254d86;Livestock;pasture;2019-01-01;13297.94133
1740;41e0f8ccfe523e0d;Livestock;pasture;2019-01-01;18458.04148
1741;72b65b337fc5302a;Sorghum;temporary;2019-01-01;0.0
1742;f67358b81451a8d1;Corn;temporary;2019-01-01;30.117376194613342
1743;205ccde9be499e17;Corn;temporary;2019-01-01;600.0
1744;11b6622567f98f3b;Others;temporary;2019-01-01;0.0
1745;c45d8ddba643c0d7;Beans;temporary;2019-01-01;270.3628789399719
1746;41e0f8ccfe523e0d;Corn;temporary;2019-01-01;350.0
1747;20e241460ce4140d;Sorghum;temporary;2019-01-01;0.0
1748;be4424aa54f8d2ae;Corn;temporary;2019-01-01;6000.0
1749;f8e70145d73bd728;Soy;temporary;2019-01-01;0.0
1750;ad622472210b0b57;Others;permanent;2019-01-01;585.0
1751;a7187a1b5b870cf4;Livestock;pasture;2019-01-01;1211.531799
1752;1096f26c5a236d0b;Others;permanent;2019-01-01;570.0
1753;807c5037e6993f2c;Others;permanent;2019-01-01;205.0
1754;a4d1e1ff1bc3b830;Others;temporary;2019-01-01;0.0
1755;855f882ce507aba5;Cassava;temporary;2019-01-01;125.0
1756;8a4ab531676691da;Beans;temporary;2019-01-01;187.695554557701
1757;205ccde9be499e17;Others;permanent;2019-01-01;2285.0
1758;c45d8ddba643c0d7;Rice;temporary;2019-01-01;48.653126244524096
1759;e635f6b0f8a98808;Beans;temporary;2019-01-01;127.0
1760;f39d21744916469c;Rice;temporary;2019-01-01;0.0
1761;f67358b81451a8d1;Livestock;pasture;2019-01-01;14896.14483
1762;d6f1f98b1745e004;Cassava;temporary;2019-01-01;1800.0
1763;7e56bd83460aabc7;Sorghum;temporary;2019-01-01;0.0
1764;07bba1a59af78f2d;Cassava;temporary;2019-01-01;1000.0
1765;857b720c7c979ae1;Palm oil;permanent;2019-01-01;2772.826819923372
1766;20e241460ce4140d;Livestock;pasture;2019-01-01;1839.679328
1767;505ceb6546aa8435;Livestock;pasture;2019-01-01;32818.36682
1768;44d800c11a5f3bfa;Others;permanent;2019-01-01;567.0
1769;60982e0f7928740a;Sorghum;temporary;2019-01-01;0.0
1770;c129d0cd5f1afd51;Livestock;pasture;2019-01-01;12101.69834
1771;2631530645ac2ec8;Rice;temporary;2019-01-01;57.22328410078195
1772;51db62cb09adc2e8;Others;temporary;2019-01-01;46.0
1773;e635f6b0f8a98808;Cassava;temporary;2019-01-01;1650.0
1774;df19203419d2ea64;Cocoa;permanent;2019-01-01;350.0
1775;5b6072f8f6d37acc;Palm oil;permanent;2019-01-01;0.0
1776;617532f74ef8ed73;Corn;temporary;2019-01-01;40.0
1777;df19203419d2ea64;Livestock;pasture;2019-01-01;13914.67041
1778;5e1e131ec84f4c87;Soy;temporary;2019-01-01;2189.9999999999995
1779;7b95e27ce402e6e5;Livestock;pasture;2019-01-01;307392.3469
1780;a245de687a867003;Sorghum;temporary;2019-01-01;0.0
1781;0307883b5d063703;Cassava;temporary;2019-01-01;116.0
1782;2ad055c7757d499d;Sorghum;temporary;2019-01-01;0.0
1783;50a2afbdc678a65f;Palm oil;permanent;2019-01-01;0.0
1784;878bd5338ba55697;Corn;temporary;2019-01-01;600.0
1785;cead2cbd1f8f0b86;Cocoa;permanent;2019-01-01;0.0
1786;480b0f80325080af;Others;permanent;2019-01-01;262.0
1787;773cbe24d8fc9fea;Sorghum;temporary;2019-01-01;0.0
1788;9bd4f108a319de42;Rice;temporary;2019-01-01;4500.0
1789;2ad055c7757d499d;Soy;temporary;2019-01-01;0.0
1790;617532f74ef8ed73;Rice;temporary;2019-01-01;14.0
1791;07bba1a59af78f2d;Others;temporary;2019-01-01;0.0
1792;c0019c9a4b4819f2;Others;permanent;2019-01-01;50.0
1793;114487007645c940;Cocoa;permanent;2019-01-01;0.0
1794;ba4547c678a9a2e6;Cocoa;permanent;2019-01-01;44.0
1795;eac302b92f87d9ca;Corn;temporary;2019-01-01;3000.0
1796;bce36d2f8aa39d8b;Others;temporary;2019-01-01;365.0
1797;f67358b81451a8d1;Cassava;temporary;2019-01-01;65.0
1798;6f911ef231b0efa7;Cocoa;permanent;2019-01-01;0.0
1799;93656feaf53efbef;Cocoa;permanent;2019-01-01;0.0
1800;8e0eb10270d768f8;Rice;temporary;2019-01-01;2900.0
1801;051e9cc7d7636816;Others;temporary;2019-01-01;24.0
1802;86d92d4b0a058014;Others;temporary;2019-01-01;0.0
1803;8ca7766621b0ffe9;Beans;temporary;2019-01-01;330.0
1804;be8a37473dc63db0;Soy;temporary;2019-01-01;400.0
1805;8ef25b4985bc557a;Livestock;pasture;2019-01-01;216429.0422
1806;11b6622567f98f3b;Livestock;pasture;2019-01-01;27638.6344
1807;8910840651ee3971;Corn;temporary;2019-01-01;700.0
1808;2a6b10e6e68be90e;Others;permanent;2019-01-01;1760.0
1809;fa005e1ffef6032a;Sorghum;temporary;2019-01-01;0.0
1810;783dbed4df67af9f;Corn;temporary;2019-01-01;1000.0
1811;df19203419d2ea64;Palm oil;permanent;2019-01-01;0.0
1812;ba23b66825fc1c91;Cocoa;permanent;2019-01-01;0.0
1813;70a4c62beba3c168;Palm oil;permanent;2019-01-01;8000.0
1814;1096f26c5a236d0b;Livestock;pasture;2019-01-01;95371.18139
1815;51db62cb09adc2e8;Palm oil;permanent;2019-01-01;0.0
1816;062ce4c17e84291e;Sorghum;temporary;2019-01-01;0.0
1817;fda49275fbf5caf6;Palm oil;permanent;2019-01-01;0.0
1818;c118b149223ba711;Cassava;temporary;2019-01-01;385.0
1819;a51be58f39d1d625;Sorghum;temporary;2019-01-01;0.0
1820;588162e9cdf5d66d;Others;permanent;2019-01-01;586.0
1821;f1fd357c5adaa8dc;Cocoa;permanent;2019-01-01;400.0
1822;07ce2e79e19977e9;Sorghum;temporary;2019-01-01;0.0
1823;437130e27b6165ec;Cocoa;permanent;2019-01-01;16.583333333333332
1824;9ce50fa197613de1;Others;temporary;2019-01-01;0.0
1825;cb23149538de1c42;Others;temporary;2019-01-01;63.0
1826;4de42e351006a2ae;Rice;temporary;2019-01-01;0.0
1827;11645a57d3a1d507;Others;permanent;2019-01-01;802.0
1828;df2cd1cbe849ebd0;Others;temporary;2019-01-01;0.0
1829;8910840651ee3971;Others;permanent;2019-01-01;882.0
1830;ba23b66825fc1c91;Rice;temporary;2019-01-01;200.0
1831;8a4ab531676691da;Cassava;temporary;2019-01-01;400.0
1832;8ca7766621b0ffe9;Sorghum;temporary;2019-01-01;0.0
1833;351bc0cbcce79ec9;Rice;temporary;2019-01-01;50.0
1834;5b6072f8f6d37acc;Livestock;pasture;2019-01-01;433669.5611
1835;c45d8ddba643c0d7;Cassava;temporary;2019-01-01;500.0
1836;60982e0f7928740a;Others;temporary;2019-01-01;2.0
1837;cdc89121a4b9478b;Others;permanent;2019-01-01;45.0
1838;1d8a692643f9a15a;Cocoa;permanent;2019-01-01;4050.0
1839;7926ffd2861f8dbc;Rice;temporary;2019-01-01;25.0
1840;cead2cbd1f8f0b86;Cassava;temporary;2019-01-01;3010.0
1841;07ed828db19fe8ca;Cassava;temporary;2019-01-01;400.0
1842;0dcbfaab30eb40c1;Cocoa;permanent;2019-01-01;0.0
1843;5e7093a1cd2a8779;Others;temporary;2019-01-01;20.0
1844;f3c2cc112eb0e6fe;Livestock;pasture;2019-01-01;9737.36199
1845;df2cd1cbe849ebd0;Sorghum;temporary;2019-01-01;0.0
1846;7926ffd2861f8dbc;Sorghum;temporary;2019-01-01;0.0
1847;807c5037e6993f2c;Cassava;temporary;2019-01-01;3000.0
1848;74d75dde6dc4a5ec;Cocoa;permanent;2019-01-01;20.0
1849;351174f21316c2f0;Others;temporary;2019-01-01;47.0
1850;480b0f80325080af;Others;temporary;2019-01-01;25.0
1851;ae345f007f327b22;Corn;temporary;2019-01-01;2000.0
1852;ba4547c678a9a2e6;Others;temporary;2019-01-01;15.0
1853;7b95e27ce402e6e5;Corn;temporary;2019-01-01;1500.0
1854;56aa50429893f5ca;Others;temporary;2019-01-01;0.0
1855;f67358b81451a8d1;Others;permanent;2019-01-01;6.0
1856;782568ced6ad8838;Cassava;temporary;2019-01-01;57.0
1857;a1b03f0e4d79b4fe;Cassava;temporary;2019-01-01;400.0
1858;7f076b180f941ec8;Sorghum;temporary;2019-01-01;0.0
1859;ba4547c678a9a2e6;Rice;temporary;2019-01-01;0.0
1860;4b530007d167bd54;Palm oil;permanent;2019-01-01;0.0
1861;a454a6655aaaaaed;Cocoa;permanent;2019-01-01;6.0
1862;20589298110cd872;Palm oil;permanent;2019-01-01;0.0
1863;4de42e351006a2ae;Cassava;temporary;2019-01-01;100.0
1864;60982e0f7928740a;Others;permanent;2019-01-01;67.0
1865;773cbe24d8fc9fea;Livestock;pasture;2019-01-01;4947.382098
1866;8ca7766621b0ffe9;Others;permanent;2019-01-01;74.0
1867;9ce50fa197613de1;Cassava;temporary;2019-01-01;180.0
1868;6471ede39ca61b39;Livestock;pasture;2019-01-01;152555.7561
1869;7926ffd2861f8dbc;Palm oil;permanent;2019-01-01;0.0
1870;ab984377b2dc0284;Soy;temporary;2019-01-01;0.0
1871;351bc0cbcce79ec9;Livestock;pasture;2019-01-01;405107.1604
1872;71975b563db10671;Palm oil;permanent;2019-01-01;0.0
1873;07ce2e79e19977e9;Palm oil;permanent;2019-01-01;0.0
1874;9d8776ac0a78d908;Corn;temporary;2019-01-01;102.92006950477844
1875;70a4c62beba3c168;Beans;temporary;2019-01-01;70.0
1876;ab984377b2dc0284;Corn;temporary;2019-01-01;100.0
1877;164c8953d3af2bbe;Sorghum;temporary;2019-01-01;0.0
1878;c118b149223ba711;Livestock;pasture;2019-01-01;4926.688079
1879;841ef18dcb3dbc3e;Rice;temporary;2019-01-01;0.0
1880;b4bb04d2a6472ea0;Cassava;temporary;2019-01-01;30.0
1881;cdc89121a4b9478b;Livestock;pasture;2019-01-01;587546.8858
1882;f8e70145d73bd728;Livestock;pasture;2019-01-01;20307.53943
1883;505ceb6546aa8435;Others;permanent;2019-01-01;115.0
1884;1bd7145ed1da044a;Rice;temporary;2019-01-01;900.0
1885;50a2afbdc678a65f;Cassava;temporary;2019-01-01;700.0
1886;2a6b10e6e68be90e;Soy;temporary;2019-01-01;600.0
1887;9bd4f108a319de42;Cassava;temporary;2019-01-01;200.0
1888;ba4547c678a9a2e6;Palm oil;permanent;2019-01-01;190.0
1889;66fdcb391ed58d3d;Cassava;temporary;2019-01-01;663.0
1890;e635f6b0f8a98808;Rice;temporary;2019-01-01;550.0
1891;588162e9cdf5d66d;Corn;temporary;2019-01-01;13200.0
1892;617532f74ef8ed73;Palm oil;permanent;2019-01-01;0.0
1893;cb23149538de1c42;Soy;temporary;2019-01-01;0.0
1894;f3c2cc112eb0e6fe;Soy;temporary;2019-01-01;0.0
1895;a454a6655aaaaaed;Cassava;temporary;2019-01-01;8000.0
1896;f3c2cc112eb0e6fe;Palm oil;permanent;2019-01-01;0.0
1897;b0e4b4b27117562a;Livestock;pasture;2019-01-01;154902.981
1898;cf96db4cc35ea025;Others;permanent;2019-01-01;1.0
1899;7b95e27ce402e6e5;Cassava;temporary;2019-01-01;1210.0
1900;de1994d393ef525a;Rice;temporary;2019-01-01;80.0
1901;6cce2bf873870afc;Cocoa;permanent;2019-01-01;253.0
1902;6471ede39ca61b39;Others;permanent;2019-01-01;504.0
1903;cdc89121a4b9478b;Corn;temporary;2019-01-01;14080.0
1904;5b3728d86ce29fd2;Palm oil;permanent;2019-01-01;0.0
1905;3cf541a13002d37b;Cassava;temporary;2019-01-01;250.0
1906;0307883b5d063703;Others;temporary;2019-01-01;14.0
1907;8910840651ee3971;Cassava;temporary;2019-01-01;240.0
1908;70a4c62beba3c168;Livestock;pasture;2019-01-01;247417.7469
1909;f67358b81451a8d1;Soy;temporary;2019-01-01;0.0
1910;09791645137aa877;Sorghum;temporary;2019-01-01;0.0
1911;4c4428f2e4550a5a;Sorghum;temporary;2019-01-01;0.0
1912;ab984377b2dc0284;Cocoa;permanent;2019-01-01;11.0
1913;ba4547c678a9a2e6;Cassava;temporary;2019-01-01;4000.0
1914;960b4f2c94a2fb2c;Cassava;temporary;2019-01-01;2050.0
1915;3a8618990d23351f;Livestock;pasture;2019-01-01;4078.562334
1916;07ce2e79e19977e9;Livestock;pasture;2019-01-01;31917.65775
1917;3a8618990d23351f;Rice;temporary;2019-01-01;15.0
1918;10973d6049af898b;Palm oil;permanent;2019-01-01;0.0
1919;03e477d4ede00e89;Palm oil;permanent;2019-01-01;0.0
1920;47564ef7b8c69829;Cocoa;permanent;2019-01-01;5598.0
1921;505ceb6546aa8435;Cassava;temporary;2019-01-01;234.23134890730967
1922;1bd7145ed1da044a;Livestock;pasture;2019-01-01;134585.4812
1923;5e1e131ec84f4c87;Palm oil;permanent;2019-01-01;0.0
1924;77c880feff17c521;Corn;temporary;2019-01-01;6000.0
1925;960b4f2c94a2fb2c;Others;permanent;2019-01-01;700.0
1926;3fdbc27a4bed0deb;Cocoa;permanent;2019-01-01;2580.0
1927;f39d21744916469c;Livestock;pasture;2019-01-01;194546.3531
1928;1bd7145ed1da044a;Soy;temporary;2019-01-01;18000.0
1929;d6ffd6d7dfe22d57;Others;temporary;2019-01-01;0.0
1930;f67358b81451a8d1;Palm oil;permanent;2019-01-01;0.0
1931;9d8776ac0a78d908;Others;temporary;2019-01-01;0.0
1932;cead2cbd1f8f0b86;Beans;temporary;2019-01-01;3000.0
1933;074590cfc1c41ebf;Cocoa;permanent;2019-01-01;1206.0
1934;a7187a1b5b870cf4;Rice;temporary;2019-01-01;5.0
1935;0ea136556d12fc16;Corn;temporary;2019-01-01;3492.0
1936;fae378a53734da72;Rice;temporary;2019-01-01;50.0
1937;60982e0f7928740a;Corn;temporary;2019-01-01;60.0
1938;86d92d4b0a058014;Corn;temporary;2019-01-01;260.0
1939;b4829f1e221d9778;Livestock;pasture;2019-01-01;25860.01661
1940;11645a57d3a1d507;Rice;temporary;2019-01-01;0.0
1941;4c4428f2e4550a5a;Cassava;temporary;2019-01-01;4504.0
1942;2ad055c7757d499d;Corn;temporary;2019-01-01;45.0
1943;77c880feff17c521;Cassava;temporary;2019-01-01;1000.0
1944;07ce2e79e19977e9;Rice;temporary;2019-01-01;15.477488548765498
1945;878bd5338ba55697;Rice;temporary;2019-01-01;25.0
1946;cb23149538de1c42;Beans;temporary;2019-01-01;32.0
1947;47564ef7b8c69829;Sorghum;temporary;2019-01-01;0.0
1948;4c4428f2e4550a5a;Livestock;pasture;2019-01-01;30625.6396
1949;66fdcb391ed58d3d;Corn;temporary;2019-01-01;650.0
1950;cf96db4cc35ea025;Cocoa;permanent;2019-01-01;16.583333333333332
1951;588162e9cdf5d66d;Others;temporary;2019-01-01;25.0
1952;9ce50fa197613de1;Cocoa;permanent;2019-01-01;0.0
1953;351bc0cbcce79ec9;Soy;temporary;2019-01-01;0.0
1954;ec84c1e86735dc9b;Livestock;pasture;2019-01-01;195849.2705
1955;07bba1a59af78f2d;Others;permanent;2019-01-01;787.0
1956;6f911ef231b0efa7;Others;permanent;2019-01-01;391.0
1957;18e37d24ff8517ef;Soy;temporary;2019-01-01;500.0
1958;0307883b5d063703;Soy;temporary;2019-01-01;0.0
1959;114487007645c940;Sorghum;temporary;2019-01-01;0.0
1960;07bba1a59af78f2d;Rice;temporary;2019-01-01;30.0
1961;77c880feff17c521;Cocoa;permanent;2019-01-01;10.0
1962;841ef18dcb3dbc3e;Sorghum;temporary;2019-01-01;0.0
1963;93656feaf53efbef;Rice;temporary;2019-01-01;2.617797042325341
1964;3cf541a13002d37b;Others;temporary;2019-01-01;20.0
1965;f1fd357c5adaa8dc;Soy;temporary;2019-01-01;0.0
1966;5214b514b5b440be;Rice;temporary;2019-01-01;200.0
1967;77c880feff17c521;Livestock;pasture;2019-01-01;552276.1542
1968;b4829f1e221d9778;Soy;temporary;2019-01-01;400.0
1969;fae378a53734da72;Soy;temporary;2019-01-01;0.0
1970;074590cfc1c41ebf;Soy;temporary;2019-01-01;2000.0
1971;062ce4c17e84291e;Soy;temporary;2019-01-01;0.0
1972;44d800c11a5f3bfa;Palm oil;permanent;2019-01-01;0.0
1973;80e8ffb027590a74;Sorghum;temporary;2019-01-01;0.0
1974;0dcbfaab30eb40c1;Beans;temporary;2019-01-01;450.0
1975;e635f6b0f8a98808;Sorghum;temporary;2019-01-01;0.0
1976;480b0f80325080af;Rice;temporary;2019-01-01;100.0
1977;df2cd1cbe849ebd0;Cassava;temporary;2019-01-01;1200.0
1978;9bd4f108a319de42;Soy;temporary;2019-01-01;0.0
1979;be4424aa54f8d2ae;Beans;temporary;2019-01-01;200.0
1980;1d8a692643f9a15a;Others;temporary;2019-01-01;10.0
1981;85adcb13676b6172;Others;permanent;2019-01-01;0.0
1982;a18af8fbae254d86;Beans;temporary;2019-01-01;4.6157894736842096
1983;cead2cbd1f8f0b86;Corn;temporary;2019-01-01;50.0
1984;114487007645c940;Soy;temporary;2019-01-01;0.0
1985;9bc907eeb9e3fc52;Others;permanent;2019-01-01;10.0
1986;07bba1a59af78f2d;Beans;temporary;2019-01-01;140.0
1987;2631530645ac2ec8;Others;permanent;2019-01-01;445.0
1988;783dbed4df67af9f;Cocoa;permanent;2019-01-01;9843.0
1989;5b6072f8f6d37acc;Others;permanent;2019-01-01;80.0
1990;68f01d67ad163f32;Others;temporary;2019-01-01;0.0
1991;5e1e131ec84f4c87;Cassava;temporary;2019-01-01;1250.0
1992;773cbe24d8fc9fea;Cassava;temporary;2019-01-01;170.0
1993;9ce50fa197613de1;Sorghum;temporary;2019-01-01;0.0
1994;8ca7766621b0ffe9;Soy;temporary;2019-01-01;3808.0
1995;437130e27b6165ec;Rice;temporary;2019-01-01;50.0
1996;d6ffd6d7dfe22d57;Sorghum;temporary;2019-01-01;0.0
1997;e635f6b0f8a98808;Corn;temporary;2019-01-01;70.0
1998;18fb5197aa553b9c;Beans;temporary;2019-01-01;50.0
1999;74d75dde6dc4a5ec;Soy;temporary;2019-01-01;0.0
2000;3fdbc27a4bed0deb;Others;permanent;2019-01-01;6786.0
2001;773cbe24d8fc9fea;Cocoa;permanent;2019-01-01;0.0
2002;3a8618990d23351f;Cassava;temporary;2019-01-01;170.0
2003;e635f6b0f8a98808;Palm oil;permanent;2019-01-01;0.0
2004;3a8618990d23351f;Cocoa;permanent;2019-01-01;0.0
2005;878bd5338ba55697;Beans;temporary;2019-01-01;100.0
2006;960b4f2c94a2fb2c;Soy;temporary;2019-01-01;0.0
2007;773cbe24d8fc9fea;Soy;temporary;2019-01-01;0.0
2008;cf96db4cc35ea025;Rice;temporary;2019-01-01;7.571428571428572
2009;df19203419d2ea64;Others;temporary;2019-01-01;36.0
2010;cf96db4cc35ea025;Others;temporary;2019-01-01;0.0
2011;8ca7766621b0ffe9;Others;temporary;2019-01-01;7670.0
2012;351174f21316c2f0;Palm oil;permanent;2019-01-01;0.0
2013;9d8776ac0a78d908;Cocoa;permanent;2019-01-01;0.0
2014;074590cfc1c41ebf;Corn;temporary;2019-01-01;1500.0
2015;f4612b8b5a8223b5;Palm oil;permanent;2019-01-01;0.0
2016;a7187a1b5b870cf4;Others;permanent;2019-01-01;0.0
2017;1096f26c5a236d0b;Others;temporary;2019-01-01;15.0
2018;3a8618990d23351f;Others;permanent;2019-01-01;50.0
2019;074590cfc1c41ebf;Palm oil;permanent;2019-01-01;0.0
2020;68f01d67ad163f32;Rice;temporary;2019-01-01;50.0
2021;fa005e1ffef6032a;Beans;temporary;2019-01-01;53.16997013304371
2022;64a227aa24370b17;Cassava;temporary;2019-01-01;222.0
2023;b73e63cd3a2904c9;Cocoa;permanent;2019-01-01;16.583333333333332
2024;4de42e351006a2ae;Others;temporary;2019-01-01;0.0
2025;eac302b92f87d9ca;Cassava;temporary;2019-01-01;10000.0
2026;47564ef7b8c69829;Others;permanent;2019-01-01;708.0
2027;72b65b337fc5302a;Cassava;temporary;2019-01-01;5000.0
2028;e635f6b0f8a98808;Others;temporary;2019-01-01;86.0
2029;cdc89121a4b9478b;Beans;temporary;2019-01-01;500.0
2030;50a2afbdc678a65f;Others;temporary;2019-01-01;65.0
2031;8ef25b4985bc557a;Others;permanent;2019-01-01;1482.0
2032;764cd56389d50070;Rice;temporary;2019-01-01;750.0
2033;2a6b10e6e68be90e;Palm oil;permanent;2019-01-01;0.0
2034;051e9cc7d7636816;Others;permanent;2019-01-01;12.0
2035;72b65b337fc5302a;Rice;temporary;2019-01-01;0.0
2036;f8e70145d73bd728;Sorghum;temporary;2019-01-01;0.0
2037;062ce4c17e84291e;Palm oil;permanent;2019-01-01;0.0
2038;20589298110cd872;Cocoa;permanent;2019-01-01;0.0
2039;11b6622567f98f3b;Cocoa;permanent;2019-01-01;0.0
2040;6a7b8c3ab2bc6c38;Corn;temporary;2019-01-01;300.0
2041;de1994d393ef525a;Soy;temporary;2019-01-01;0.0
2042;60982e0f7928740a;Beans;temporary;2019-01-01;30.0
2043;855f882ce507aba5;Others;permanent;2019-01-01;143.0
2044;b0e4b4b27117562a;Others;temporary;2019-01-01;43.0
2045;51db62cb09adc2e8;Sorghum;temporary;2019-01-01;0.0
2046;0ea136556d12fc16;Others;permanent;2019-01-01;1610.0
2047;783dbed4df67af9f;Cassava;temporary;2019-01-01;1200.0
2048;10973d6049af898b;Cocoa;permanent;2019-01-01;0.0
2049;d0f5f5b9fcecb0d8;Corn;temporary;2019-01-01;15.0
2050;80e8ffb027590a74;Palm oil;permanent;2019-01-01;0.0
2051;617532f74ef8ed73;Others;permanent;2019-01-01;225.0
2052;de1994d393ef525a;Palm oil;permanent;2019-01-01;0.0
2053;062ce4c17e84291e;Cocoa;permanent;2019-01-01;0.0
2054;9d8776ac0a78d908;Others;permanent;2019-01-01;79.0
2055;6471ede39ca61b39;Others;temporary;2019-01-01;103.0
2056;70a4c62beba3c168;Soy;temporary;2019-01-01;0.0
2057;1d8a692643f9a15a;Livestock;pasture;2019-01-01;36108.92902
2058;f39d21744916469c;Others;permanent;2019-01-01;260.0
2059;857b720c7c979ae1;Livestock;pasture;2019-01-01;5713.702757
2060;72b65b337fc5302a;Cocoa;permanent;2019-01-01;16.583333333333332
2061;13804a196311e1ba;Others;temporary;2019-01-01;110.0
2062;70a4c62beba3c168;Rice;temporary;2019-01-01;80.0
2063;ba23b66825fc1c91;Others;permanent;2019-01-01;407.0
2064;a7187a1b5b870cf4;Sorghum;temporary;2019-01-01;0.0
2065;5e7093a1cd2a8779;Livestock;pasture;2019-01-01;105354.7982
2066;ae345f007f327b22;Sorghum;temporary;2019-01-01;0.0
2067;cb23149538de1c42;Sorghum;temporary;2019-01-01;0.0
2068;b4829f1e221d9778;Others;permanent;2019-01-01;5.0
2069;64a227aa24370b17;Palm oil;permanent;2019-01-01;0.0
2070;746cc42bfb8f6b62;Cassava;temporary;2019-01-01;600.0
2071;0307883b5d063703;Livestock;pasture;2019-01-01;8384.741529
2072;4b530007d167bd54;Corn;temporary;2019-01-01;2100.0
2073;20589298110cd872;Cassava;temporary;2019-01-01;1000.0
2074;a7187a1b5b870cf4;Cassava;temporary;2019-01-01;1192.4978354978357
2075;351174f21316c2f0;Cocoa;permanent;2019-01-01;50.0
2076;164c8953d3af2bbe;Soy;temporary;2019-01-01;0.0
2077;8ca7766621b0ffe9;Rice;temporary;2019-01-01;1750.0
2078;f3c2cc112eb0e6fe;Sorghum;temporary;2019-01-01;0.0
2079;351174f21316c2f0;Corn;temporary;2019-01-01;30.0
2080;50a2afbdc678a65f;Others;permanent;2019-01-01;1975.0
2081;0307883b5d063703;Beans;temporary;2019-01-01;20.663836442855548
2082;c45d8ddba643c0d7;Palm oil;permanent;2019-01-01;250.0
2083;6471ede39ca61b39;Rice;temporary;2019-01-01;390.0
2084;5b3728d86ce29fd2;Rice;temporary;2019-01-01;21.59999999999998
2085;1d8a692643f9a15a;Rice;temporary;2019-01-01;250.0
2086;7926ffd2861f8dbc;Beans;temporary;2019-01-01;32.0
2087;a1b03f0e4d79b4fe;Livestock;pasture;2019-01-01;92216.81221
2088;9bc907eeb9e3fc52;Sorghum;temporary;2019-01-01;0.0
2089;ae345f007f327b22;Rice;temporary;2019-01-01;300.0
2090;3cf541a13002d37b;Rice;temporary;2019-01-01;16.0
2091;68f01d67ad163f32;Others;permanent;2019-01-01;1490.0
2092;3fdbc27a4bed0deb;Sorghum;temporary;2019-01-01;0.0
2093;ad622472210b0b57;Cassava;temporary;2019-01-01;10330.0
2094;c129d0cd5f1afd51;Soy;temporary;2019-01-01;0.0
2095;ec84c1e86735dc9b;Cassava;temporary;2019-01-01;3100.0
2096;9ce50fa197613de1;Corn;temporary;2019-01-01;40.0
2097;13804a196311e1ba;Rice;temporary;2019-01-01;90.0
2098;588162e9cdf5d66d;Rice;temporary;2019-01-01;4400.0
2099;47564ef7b8c69829;Soy;temporary;2019-01-01;0.0
2100;205ccde9be499e17;Palm oil;permanent;2019-01-01;2600.0
2101;5e7093a1cd2a8779;Rice;temporary;2019-01-01;25.0
2102;6a7b8c3ab2bc6c38;Sorghum;temporary;2019-01-01;0.0
2103;9bc907eeb9e3fc52;Others;temporary;2019-01-01;0.0
2104;66fdcb391ed58d3d;Palm oil;permanent;2019-01-01;0.0
2105;18fb5197aa553b9c;Corn;temporary;2019-01-01;400.0
2106;66fdcb391ed58d3d;Cocoa;permanent;2019-01-01;0.0
2107;855f882ce507aba5;Beans;temporary;2019-01-01;37.0
2108;71975b563db10671;Beans;temporary;2019-01-01;18.0
2109;be4424aa54f8d2ae;Rice;temporary;2019-01-01;800.0
2110;71975b563db10671;Others;temporary;2019-01-01;0.0
2111;09791645137aa877;Beans;temporary;2019-01-01;58.90909090909091
2112;cdc89121a4b9478b;Others;temporary;2019-01-01;240.0
2113;746cc42bfb8f6b62;Rice;temporary;2019-01-01;160.0
2114;351bc0cbcce79ec9;Palm oil;permanent;2019-01-01;0.0
2115;ae345f007f327b22;Livestock;pasture;2019-01-01;480411.2602
2116;ba23b66825fc1c91;Beans;temporary;2019-01-01;100.0
2117;f8e70145d73bd728;Cocoa;permanent;2019-01-01;80.0
2118;c0019c9a4b4819f2;Palm oil;permanent;2019-01-01;0.0
2119;855f882ce507aba5;Soy;temporary;2019-01-01;204.0909090909091
2120;c129d0cd5f1afd51;Sorghum;temporary;2019-01-01;0.0
2121;f1fd357c5adaa8dc;Sorghum;temporary;2019-01-01;0.0
2122;0ea136556d12fc16;Others;temporary;2019-01-01;114.0
